recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,path
3513db2b8,21,1,23.8827,3281.25,24.976,4125.0,/content/data/train_images/content/data/train_images/3513db2b8.png
871aff1b5,5,1,32.0053,4781.25,34.3573,10406.2,/content/data/train_images/content/data/train_images/871aff1b5.png
c271bc1ea,14,1,25.664,2812.5,26.5867,4406.25,/content/data/train_images/content/data/train_images/c271bc1ea.png
1e05620be,12,1,38.4587,562.5,41.5947,3281.25,/content/data/train_images/content/data/train_images/1e05620be.png
bbd6815be,1,1,38.7307,3843.75,39.6267,5625.0,/content/data/train_images/content/data/train_images/bbd6815be.png
5b219bb1c,12,1,0.56,562.5,3.696,3281.25,/content/data/train_images/content/data/train_images/5b219bb1c.png
56ff074df,1,1,2.7093,3843.75,3.6053,5625.0,/content/data/train_images/content/data/train_images/56ff074df.png
a79847d38,13,1,50.464,93.75,51.088,843.75,/content/data/train_images/content/data/train_images/a79847d38.png
7ab084435,10,1,15.8186,947.461,18.2625,10852.7,/content/data/train_images/content/data/train_images/7ab084435.png
158c5acb6,16,4,18.8427,3093.75,20.6773,4593.75,/content/data/train_images/content/data/train_images/158c5acb6.png
3c621e663,17,1,49.792,1312.5,56.2453,3937.5,/content/data/train_images/content/data/train_images/3c621e663.png
5493f3b1a,22,1,12.1813,10687.5,13.7867,13687.5,/content/data/train_images/content/data/train_images/5493f3b1a.png
141675c80,1,1,54.6933,3843.75,55.5893,5625.0,/content/data/train_images/content/data/train_images/141675c80.png
8531f27ff,7,1,54.912,4687.5,58.0533,11437.5,/content/data/train_images/content/data/train_images/8531f27ff.png
f51c0da28,7,1,47.056000000000004,4687.5,50.1973,11437.5,/content/data/train_images/content/data/train_images/f51c0da28.png
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,/content/data/train_images/content/data/train_images/1aa00dc63.png
2cd094d21,12,1,51.2107,562.5,54.3467,3281.25,/content/data/train_images/content/data/train_images/2cd094d21.png
3bb222791,11,1,1.1552,1808.79,2.293,5684.77,/content/data/train_images/content/data/train_images/3bb222791.png
8a0ee2e2c,8,1,4.7627,3750.0,8.8853,5531.25,/content/data/train_images/content/data/train_images/8a0ee2e2c.png
b9a6e6ce4,5,1,20.9333,4781.25,23.2853,10406.2,/content/data/train_images/content/data/train_images/b9a6e6ce4.png
bc32d8c84,20,1,18.288,1312.5,23.6693,6093.75,/content/data/train_images/content/data/train_images/bc32d8c84.png
9496d86bf,0,1,40.5813,5906.25,41.872,7500.0,/content/data/train_images/content/data/train_images/9496d86bf.png
1535d0c9b,9,1,4.6507,843.75,8.2133,5718.75,/content/data/train_images/content/data/train_images/1535d0c9b.png
5280a7fe9,3,1,46.48,1031.25,47.2213,2812.5,/content/data/train_images/content/data/train_images/5280a7fe9.png
35b60a4a0,13,1,14.0747,93.75,14.6987,843.75,/content/data/train_images/content/data/train_images/35b60a4a0.png
61f1c7d5f,3,1,47.6427,1031.25,48.38399999999999,2812.5,/content/data/train_images/content/data/train_images/61f1c7d5f.png
f702f163c,14,1,20.688000000000002,3750.0,20.96,6468.75,/content/data/train_images/content/data/train_images/f702f163c.png
20be88a43,6,1,12.9653,562.5,14.9867,3187.5,/content/data/train_images/content/data/train_images/20be88a43.png
c12e0a62b,17,1,11.92,1312.5,18.3733,3937.5,/content/data/train_images/content/data/train_images/c12e0a62b.png
774d13e9c,9,1,39.04,843.75,42.6027,5718.75,/content/data/train_images/content/data/train_images/774d13e9c.png
15d9e6d8b,18,1,36.6453,3187.5,37.3387,5062.5,/content/data/train_images/content/data/train_images/15d9e6d8b.png
b41ae319b,6,1,4.5013,562.5,6.6453,4406.25,/content/data/train_images/content/data/train_images/b41ae319b.png
d3324f1c0,21,1,24.9973,3281.25,26.0907,4125.0,/content/data/train_images/content/data/train_images/d3324f1c0.png
2eb098e76,2,1,20.8693,468.75,22.6453,3000.0,/content/data/train_images/content/data/train_images/2eb098e76.png
4e5702ed7,16,4,21.824,3093.75,23.6587,4593.75,/content/data/train_images/content/data/train_images/4e5702ed7.png
4482bd512,12,1,29.5947,562.5,32.7307,3281.25,/content/data/train_images/content/data/train_images/4482bd512.png
5635d4cbe,21,1,24.112,3281.25,25.2053,4125.0,/content/data/train_images/content/data/train_images/5635d4cbe.png
dac7a83a3,10,1,41.3489,947.461,43.7928,10852.7,/content/data/train_images/content/data/train_images/dac7a83a3.png
e7de0a728,5,1,23.008000000000003,4781.25,25.36,10406.2,/content/data/train_images/content/data/train_images/e7de0a728.png
bf964d1fa,16,4,56.0533,3093.75,57.888000000000005,4593.75,/content/data/train_images/content/data/train_images/bf964d1fa.png
a2441a74b,17,4,10.0213,1312.5,12.5547,7406.25,/content/data/train_images/content/data/train_images/a2441a74b.png
fe8ce67c3,20,1,50.8213,1312.5,56.2027,6093.75,/content/data/train_images/content/data/train_images/fe8ce67c3.png
43b27b5ab,18,1,23.4987,3187.5,24.191999999999997,5062.5,/content/data/train_images/content/data/train_images/43b27b5ab.png
19dfeda02,6,1,16.0693,562.5,18.2133,4406.25,/content/data/train_images/content/data/train_images/19dfeda02.png
420aeb3ea,11,1,57.7306,1808.79,58.8684,5684.77,/content/data/train_images/content/data/train_images/420aeb3ea.png
7f6df469c,4,1,44.288000000000004,2531.25,46.4747,4031.25,/content/data/train_images/content/data/train_images/7f6df469c.png
0209f7ab2,7,1,50.7573,4687.5,53.8987,11437.5,/content/data/train_images/content/data/train_images/0209f7ab2.png
bd62d4fa2,23,4,16.0566,6459.96,23.9804,11627.9,/content/data/train_images/content/data/train_images/bd62d4fa2.png
22eaad9ca,22,1,52.4,10687.5,54.0053,13687.5,/content/data/train_images/content/data/train_images/22eaad9ca.png
349095631,9,1,16.2293,843.75,19.792,5718.75,/content/data/train_images/content/data/train_images/349095631.png
d73ffbc1e,18,1,26.432,3187.5,27.1253,5062.5,/content/data/train_images/content/data/train_images/d73ffbc1e.png
a3194950c,5,1,8.7947,4781.25,11.1467,10406.2,/content/data/train_images/content/data/train_images/a3194950c.png
bdacd5cd2,20,1,22.3467,1312.5,27.728,6093.75,/content/data/train_images/content/data/train_images/bdacd5cd2.png
3458e20b8,10,1,10.4432,947.461,12.8871,10852.7,/content/data/train_images/content/data/train_images/3458e20b8.png
b1c09c89b,14,1,30.9493,3750.0,31.2213,6468.75,/content/data/train_images/content/data/train_images/b1c09c89b.png
1ca8c8af6,12,1,0.6827,562.5,3.8187,3281.25,/content/data/train_images/content/data/train_images/1ca8c8af6.png
41e6d9f63,16,4,0.9067,3093.75,2.7413,4593.75,/content/data/train_images/content/data/train_images/41e6d9f63.png
84aed0cf9,6,1,57.7013,562.5,59.8453,4406.25,/content/data/train_images/content/data/train_images/84aed0cf9.png
69173294f,22,1,40.3467,10687.5,41.952,13687.5,/content/data/train_images/content/data/train_images/69173294f.png
9a76cab9c,17,1,17.8293,1312.5,24.2827,3937.5,/content/data/train_images/content/data/train_images/9a76cab9c.png
725c5b6f1,8,1,53.2587,3750.0,57.3813,5531.25,/content/data/train_images/content/data/train_images/725c5b6f1.png
1d6371ff5,6,1,40.5493,562.5,42.6933,4406.25,/content/data/train_images/content/data/train_images/1d6371ff5.png
1702d35a0,22,1,28.2453,10687.5,29.8507,13687.5,/content/data/train_images/content/data/train_images/1702d35a0.png
6bf2953a8,20,1,33.296,2343.75,36.736,5718.75,/content/data/train_images/content/data/train_images/6bf2953a8.png
2dc763e67,2,1,26.1493,468.75,27.9253,3000.0,/content/data/train_images/content/data/train_images/2dc763e67.png
946390b26,10,1,13.7172,947.461,16.1611,10852.7,/content/data/train_images/content/data/train_images/946390b26.png
d6c75de73,2,1,41.9093,468.75,43.6853,3000.0,/content/data/train_images/content/data/train_images/d6c75de73.png
b3f517843,22,1,39.0027,10687.5,40.608000000000004,13687.5,/content/data/train_images/content/data/train_images/b3f517843.png
42f4b8b64,14,1,3.1839999999999997,2812.5,4.1067,4406.25,/content/data/train_images/content/data/train_images/42f4b8b64.png
1679e323d,14,1,8.6773,2531.25,9.264,5531.25,/content/data/train_images/content/data/train_images/1679e323d.png
72a9f19b4,16,4,10.3413,3093.75,12.175999999999998,4593.75,/content/data/train_images/content/data/train_images/72a9f19b4.png
3f88e7718,10,1,8.2953,947.461,10.7392,10852.7,/content/data/train_images/content/data/train_images/3f88e7718.png
c9df2fecf,11,1,53.0576,1808.79,54.1954,5684.77,/content/data/train_images/content/data/train_images/c9df2fecf.png
935e4c9b0,12,1,49.8667,562.5,53.0027,3281.25,/content/data/train_images/content/data/train_images/935e4c9b0.png
b1d18170a,14,1,59.0987,3750.0,59.3707,6468.75,/content/data/train_images/content/data/train_images/b1d18170a.png
281865590,0,1,48.0587,5906.25,48.8533,8250.0,/content/data/train_images/content/data/train_images/281865590.png
7476d961f,16,4,18.48,3093.75,20.3147,4593.75,/content/data/train_images/content/data/train_images/7476d961f.png
c75f2655f,6,1,4.784,562.5,6.928,4406.25,/content/data/train_images/content/data/train_images/c75f2655f.png
64025c7e6,18,1,16.5707,3187.5,17.264,5062.5,/content/data/train_images/content/data/train_images/64025c7e6.png
dfa6a4a64,10,1,9.8162,947.461,12.2601,10852.7,/content/data/train_images/content/data/train_images/dfa6a4a64.png
5723a520c,12,1,10.1973,562.5,13.3333,3281.25,/content/data/train_images/content/data/train_images/5723a520c.png
81b493ca3,4,1,2.656,2343.75,4.512,4218.75,/content/data/train_images/content/data/train_images/81b493ca3.png
0099c367b,17,4,51.4206,1464.26,55.1996,4565.04,/content/data/train_images/content/data/train_images/0099c367b.png
541550e6c,3,1,30.416,1031.25,31.1573,2812.5,/content/data/train_images/content/data/train_images/541550e6c.png
5db2e86fe,7,1,20.6773,4687.5,23.8187,11437.5,/content/data/train_images/content/data/train_images/5db2e86fe.png
1aa00dc63,12,1,19.7867,562.5,22.9227,3281.25,/content/data/train_images/content/data/train_images/1aa00dc63.png
00b404881,8,1,0.0747,3750.0,4.1973,5531.25,/content/data/train_images/content/data/train_images/00b404881.png
84d2746ce,9,1,56.1813,1125.0,58.9867,5250.0,/content/data/train_images/content/data/train_images/84d2746ce.png
942ca05c0,16,4,0.46399999999999997,3093.75,2.2987,4593.75,/content/data/train_images/content/data/train_images/942ca05c0.png
70c289aa5,20,1,31.1307,2343.75,34.5707,5718.75,/content/data/train_images/content/data/train_images/70c289aa5.png
2e6758f3e,9,1,51.4507,1125.0,54.256,5250.0,/content/data/train_images/content/data/train_images/2e6758f3e.png
db9673439,20,1,21.824,2343.75,25.264,5718.75,/content/data/train_images/content/data/train_images/db9673439.png
6e82ee19a,10,1,27.0803,947.461,29.5242,10852.7,/content/data/train_images/content/data/train_images/6e82ee19a.png
304141997,1,1,40.0693,3843.75,40.9653,5625.0,/content/data/train_images/content/data/train_images/304141997.png
bd62d4fa2,23,4,8.185,6459.96,16.1088,11627.9,/content/data/train_images/content/data/train_images/bd62d4fa2.png
4e5702ed7,16,4,21.824,3093.75,23.6587,4593.75,/content/data/train_images/content/data/train_images/4e5702ed7.png
ef3647390,12,1,26.351999999999997,562.5,29.488000000000003,3281.25,/content/data/train_images/content/data/train_images/ef3647390.png
5bfe1dec6,17,1,32.0747,1312.5,38.528,3937.5,/content/data/train_images/content/data/train_images/5bfe1dec6.png
f5e6456f0,0,1,41.6693,5906.25,42.464,8250.0,/content/data/train_images/content/data/train_images/f5e6456f0.png
b056e5bc2,6,1,2.9333,562.5,4.9547,3187.5,/content/data/train_images/content/data/train_images/b056e5bc2.png
20de9e491,15,1,54.464,93.75,57.808,1125.0,/content/data/train_images/content/data/train_images/20de9e491.png
a6610076b,20,1,35.0933,1312.5,40.4747,6093.75,/content/data/train_images/content/data/train_images/a6610076b.png
55e48150a,11,1,32.119,1808.79,33.2568,5684.77,/content/data/train_images/content/data/train_images/55e48150a.png
376a0a779,18,1,51.8667,3187.5,52.56,5062.5,/content/data/train_images/content/data/train_images/376a0a779.png
85fd75b28,12,1,9.8453,562.5,12.9813,3281.25,/content/data/train_images/content/data/train_images/85fd75b28.png
ab900ff48,6,1,40.32,562.5,42.464,4406.25,/content/data/train_images/content/data/train_images/ab900ff48.png
dcc4d4531,16,4,31.2373,3093.75,33.071999999999996,4593.75,/content/data/train_images/content/data/train_images/dcc4d4531.png
606f1e495,5,1,12.6613,4781.25,15.0133,10406.2,/content/data/train_images/content/data/train_images/606f1e495.png
408fcd1dc,23,4,48.0537,6459.96,55.9775,11627.9,/content/data/train_images/content/data/train_images/408fcd1dc.png
1a3993962,16,4,48.144,3093.75,49.9787,4593.75,/content/data/train_images/content/data/train_images/1a3993962.png
af6a0d203,17,4,55.0507,1406.25,57.6587,3937.5,/content/data/train_images/content/data/train_images/af6a0d203.png
8e2ff1226,2,1,2.144,468.75,3.92,3000.0,/content/data/train_images/content/data/train_images/8e2ff1226.png
7a5789516,5,1,9.8667,4781.25,12.2187,10406.2,/content/data/train_images/content/data/train_images/7a5789516.png
579db058c,0,1,36.2293,5906.25,37.52,7500.0,/content/data/train_images/content/data/train_images/579db058c.png
77a7a66fc,10,1,42.1616,947.461,44.6055,10852.7,/content/data/train_images/content/data/train_images/77a7a66fc.png
f97ababc1,15,1,10.8853,93.75,14.2293,1125.0,/content/data/train_images/content/data/train_images/f97ababc1.png
7478fd629,18,1,37.936,3187.5,38.6293,5062.5,/content/data/train_images/content/data/train_images/7478fd629.png
7caaeb706,17,4,47.008,1406.25,49.61600000000001,3937.5,/content/data/train_images/content/data/train_images/7caaeb706.png
5857d6f6d,1,1,17.2907,3843.75,18.1867,5625.0,/content/data/train_images/content/data/train_images/5857d6f6d.png
33d0f2685,16,4,55.983999999999995,3093.75,57.8187,4593.75,/content/data/train_images/content/data/train_images/33d0f2685.png
2e40b2294,0,1,56.7307,5906.25,58.0213,7500.0,/content/data/train_images/content/data/train_images/2e40b2294.png
9369b4be6,9,1,29.9413,843.75,33.504,5718.75,/content/data/train_images/content/data/train_images/9369b4be6.png
f2d7b8ed8,4,1,52.7627,2531.25,54.9493,4031.25,/content/data/train_images/content/data/train_images/f2d7b8ed8.png
a17b9af5d,4,1,9.7387,2343.75,11.5947,4218.75,/content/data/train_images/content/data/train_images/a17b9af5d.png
7f9246130,4,1,0.5173,2343.75,2.3733,4218.75,/content/data/train_images/content/data/train_images/7f9246130.png
0f8cadb4a,13,1,34.4907,93.75,35.1147,843.75,/content/data/train_images/content/data/train_images/0f8cadb4a.png
e25933b0a,0,1,17.632,5906.25,18.4267,8250.0,/content/data/train_images/content/data/train_images/e25933b0a.png
04d6b1fc1,17,4,4.7307,1406.25,7.3387,3937.5,/content/data/train_images/content/data/train_images/04d6b1fc1.png
03b96f209,16,4,49.632,3093.75,51.4667,4593.75,/content/data/train_images/content/data/train_images/03b96f209.png
1e469c124,15,1,28.1493,93.75,31.4933,1125.0,/content/data/train_images/content/data/train_images/1e469c124.png
6c52da176,7,1,18.16,4687.5,21.3013,11437.5,/content/data/train_images/content/data/train_images/6c52da176.png
ab383c341,1,1,50.9067,3843.75,51.8027,5625.0,/content/data/train_images/content/data/train_images/ab383c341.png
49fbbb4ca,5,1,17.3387,4781.25,19.6907,10406.2,/content/data/train_images/content/data/train_images/49fbbb4ca.png
13de5cabb,11,1,57.3359,1808.79,58.4737,5684.77,/content/data/train_images/content/data/train_images/13de5cabb.png
078788674,15,1,41.36,93.75,44.70399999999999,1125.0,/content/data/train_images/content/data/train_images/078788674.png
8f821e1ef,13,1,17.7547,93.75,18.3787,843.75,/content/data/train_images/content/data/train_images/8f821e1ef.png
85b891a48,7,1,9.6533,4687.5,12.7947,11437.5,/content/data/train_images/content/data/train_images/85b891a48.png
5a8a2b155,18,1,33.8347,3187.5,34.528,5062.5,/content/data/train_images/content/data/train_images/5a8a2b155.png
3c443fa6e,8,1,54.3147,3750.0,58.4373,5531.25,/content/data/train_images/content/data/train_images/3c443fa6e.png
60a493ad4,6,1,40.688,562.5,42.832,4406.25,/content/data/train_images/content/data/train_images/60a493ad4.png
f2d7b8ed8,4,1,52.7627,2531.25,54.9493,4031.25,/content/data/train_images/content/data/train_images/f2d7b8ed8.png
e5625ee50,11,1,52.093999999999994,1808.79,53.2317,5684.77,/content/data/train_images/content/data/train_images/e5625ee50.png
9425c4b01,12,1,51.3493,562.5,54.4853,3281.25,/content/data/train_images/content/data/train_images/9425c4b01.png
533ae3f85,18,1,31.9573,3187.5,32.6507,5062.5,/content/data/train_images/content/data/train_images/533ae3f85.png
f543f0d31,11,1,24.3868,1808.79,25.5245,5684.77,/content/data/train_images/content/data/train_images/f543f0d31.png
4b4c2901c,20,1,46.5493,1312.5,51.9307,6093.75,/content/data/train_images/content/data/train_images/4b4c2901c.png
9cb6ae5e3,0,1,39.7173,5906.25,40.512,8250.0,/content/data/train_images/content/data/train_images/9cb6ae5e3.png
55648ef63,14,1,53.8773,2812.5,54.8,4406.25,/content/data/train_images/content/data/train_images/55648ef63.png
d63d04076,13,1,0.44799999999999995,93.75,1.072,843.75,/content/data/train_images/content/data/train_images/d63d04076.png
d7068ae10,1,1,26.7467,3843.75,27.6427,5625.0,/content/data/train_images/content/data/train_images/d7068ae10.png
ab383c341,1,1,50.9067,3843.75,51.8027,5625.0,/content/data/train_images/content/data/train_images/ab383c341.png
184322f0e,22,1,54.8,10687.5,56.4053,13687.5,/content/data/train_images/content/data/train_images/184322f0e.png
8eb0e591c,10,1,42.4635,947.461,44.9074,10852.7,/content/data/train_images/content/data/train_images/8eb0e591c.png
